Order_Item_ID,Order_ID,Product_ID,Quantity,Discount,Unit_Price,Cost_Price,Revenue,Cost,Profit,Profit_Margin
ITEM0005839,ORD006241,PROD0146,1,0.3,50.0,38.15,35.0,38.15,-3.15,-0.09
ITEM0005840,ORD001508,PROD0153,1,0.15,79.67,57.03,67.72,57.03,10.69,0.1578
ITEM0005841,ORD016655,PROD0121,1,0.0,176.55,131.7,176.55,131.7,44.85,0.254
ITEM0005842,ORD009382,PROD0045,1,0.1,50.0,33.6,45.0,33.6,11.4,0.2533
ITEM0005843,ORD000084,PROD0130,2,0.05,50.0,27.31,95.0,54.62,40.38,0.4251
ITEM0005844,ORD010929,PROD0118,3,0.0,277.1,170.43,831.3,511.29,320.01,0.385
ITEM0005845,ORD000863,PROD0190,2,0.05,50.0,29.21,95.0,58.42,36.58,0.3851
ITEM0005846,ORD015054,PROD0124,5,0.05,50.0,40.87,237.5,204.35,33.15,0.1396
ITEM0005847,ORD007611,PROD0043,1,0.2,50.0,29.9,40.0,29.9,10.1,0.2525
ITEM0005848,ORD016381,PROD0074,3,0.05,50.0,37.11,142.5,111.33,31.17,0.2187
ITEM0005849,ORD013401,PROD0180,2,0.15,50.0,27.92,85.0,55.84,29.16,0.3431
ITEM0005850,ORD015964,PROD0059,1,0.1,90.74,69.09,81.67,69.09,12.58,0.154
ITEM0005851,ORD011465,PROD0196,4,0.3,53.91,37.86,150.95,151.44,-0.49,-0.0033
ITEM0005852,ORD010752,PROD0193,4,0.05,50.0,28.62,190.0,114.48,75.52,0.3975
ITEM0005853,ORD008548,PROD0046,2,0.15,50.0,37.66,85.0,75.32,9.68,0.1139
ITEM0005854,ORD012830,PROD0042,2,0.05,50.0,40.33,95.0,80.66,14.34,0.1509
ITEM0005855,ORD010050,PROD0160,4,0.05,426.79,220.08,1621.8,880.32,741.48,0.4572
ITEM0005856,ORD001700,PROD0036,1,0.1,72.1,51.47,64.89,51.47,13.42,0.2068
ITEM0005857,ORD008813,PROD0037,2,0.0,50.0,32.44,100.0,64.88,35.12,0.3512
ITEM0005858,ORD005228,PROD0021,6,0.0,105.02,61.73,630.12,370.38,259.74,0.4122
ITEM0005859,ORD011596,PROD0128,2,0.1,78.29,46.8,140.92,93.6,47.32,0.3358
ITEM0005860,ORD007109,PROD0178,2,0.15,77.28,51.1,131.38,102.2,29.18,0.2221
ITEM0005861,ORD019906,PROD0130,1,0.15,50.0,27.31,42.5,27.31,15.19,0.3574
ITEM0005862,ORD010003,PROD0050,1,0.15,66.83,52.44,56.81,52.44,4.37,0.0768
ITEM0005863,ORD011420,PROD0097,4,0.05,50.0,35.85,190.0,143.4,46.6,0.2453
ITEM0005864,ORD001421,PROD0033,4,0.1,50.0,27.08,180.0,108.32,71.68,0.3982
ITEM0005865,ORD018676,PROD0144,4,0.2,50.0,26.05,160.0,104.2,55.8,0.3488
ITEM0005866,ORD009620,PROD0195,3,0.2,50.0,36.29,120.0,108.87,11.13,0.0927
ITEM0005867,ORD004746,PROD0109,2,0.05,234.39,153.57,445.34,307.14,138.2,0.3103
ITEM0005868,ORD001982,PROD0088,3,0.2,50.0,36.9,120.0,110.7,9.3,0.0775
ITEM0005869,ORD001922,PROD0004,2,0.25,88.05,44.87,132.07,89.74,42.33,0.3205
ITEM0005870,ORD014391,PROD0026,1,0.1,168.8,134.47,151.92,134.47,17.45,0.1149
ITEM0005871,ORD013228,PROD0172,5,0.0,50.0,37.17,250.0,185.85,64.15,0.2566
ITEM0005872,ORD009760,PROD0086,5,0.0,50.0,33.24,250.0,166.2,83.8,0.3352
ITEM0005873,ORD000275,PROD0142,2,0.0,54.01,31.46,108.02,62.92,45.1,0.4175
ITEM0005874,ORD011015,PROD0048,1,0.15,71.92,45.07,61.13,45.07,16.06,0.2627
ITEM0005875,ORD015097,PROD0167,2,0.05,50.0,40.87,95.0,81.74,13.26,0.1396
ITEM0005876,ORD017526,PROD0126,2,0.05,50.52,33.23,95.99,66.46,29.53,0.3076
ITEM0005877,ORD007239,PROD0197,1,0.05,110.11,67.58,104.6,67.58,37.02,0.3539
ITEM0005878,ORD007542,PROD0133,2,0.3,176.2,117.46,246.68,234.92,11.76,0.0477
ITEM0005879,ORD004602,PROD0031,3,0.15,67.69,40.86,172.61,122.58,50.03,0.2898
ITEM0005880,ORD002329,PROD0122,3,0.05,58.13,30.93,165.67,92.79,72.88,0.4399
ITEM0005881,ORD018028,PROD0121,2,0.05,176.55,131.7,335.44,263.4,72.05,0.2148
ITEM0005882,ORD005923,PROD0018,3,0.1,60.46,33.1,163.24,99.3,63.94,0.3917
ITEM0005883,ORD002759,PROD0180,5,0.1,50.0,27.92,225.0,139.6,85.4,0.3796
ITEM0005884,ORD007086,PROD0109,4,0.0,234.39,153.57,937.56,614.28,323.28,0.3448
ITEM0005885,ORD008052,PROD0057,3,0.05,85.82,49.99,244.59,149.97,94.62,0.3868
ITEM0005886,ORD004477,PROD0154,1,0.3,111.78,76.73,78.25,76.73,1.52,0.0194
ITEM0005887,ORD017589,PROD0029,2,0.1,62.56,50.25,112.61,100.5,12.11,0.1075
ITEM0005888,ORD019229,PROD0067,2,0.0,67.01,47.53,134.02,95.06,38.96,0.2907
ITEM0005889,ORD013775,PROD0083,5,0.0,140.64,74.78,703.2,373.9,329.3,0.4683
ITEM0005890,ORD001735,PROD0044,2,0.05,61.74,36.8,117.31,73.6,43.71,0.3726
ITEM0005891,ORD003733,PROD0084,2,0.05,50.0,26.17,95.0,52.34,42.66,0.4491
ITEM0005892,ORD012762,PROD0112,1,0.05,93.66,64.72,88.98,64.72,24.26,0.2726
ITEM0005893,ORD007882,PROD0019,1,0.15,50.0,26.99,42.5,26.99,15.51,0.3649
ITEM0005894,ORD000086,PROD0023,2,0.05,92.48,70.69,175.71,141.38,34.33,0.1954
ITEM0005895,ORD019872,PROD0121,2,0.1,176.55,131.7,317.79,263.4,54.39,0.1712
ITEM0005896,ORD008064,PROD0096,1,0.0,156.16,78.83,156.16,78.83,77.33,0.4952
ITEM0005897,ORD012672,PROD0152,3,0.15,206.91,163.67,527.62,491.01,36.61,0.0694
ITEM0005898,ORD012058,PROD0121,1,0.05,176.55,131.7,167.72,131.7,36.02,0.2148
ITEM0005899,ORD015236,PROD0063,3,0.15,61.0,37.51,155.55,112.53,43.02,0.2766
ITEM0005900,ORD005363,PROD0053,2,0.05,114.22,88.86,217.02,177.72,39.3,0.1811
ITEM0005901,ORD013785,PROD0133,1,0.1,176.2,117.46,158.58,117.46,41.12,0.2593
ITEM0005902,ORD019795,PROD0182,4,0.1,104.37,64.95,375.73,259.8,115.93,0.3085
ITEM0005903,ORD012599,PROD0031,4,0.05,67.69,40.86,257.22,163.44,93.78,0.3646
ITEM0005904,ORD001397,PROD0061,1,0.0,69.3,43.84,69.3,43.84,25.46,0.3674
ITEM0005905,ORD019410,PROD0154,6,0.1,111.78,76.73,603.61,460.38,143.23,0.2373
ITEM0005906,ORD011390,PROD0030,2,0.15,50.0,34.43,85.0,68.86,16.14,0.1899
ITEM0005907,ORD011446,PROD0009,2,0.1,59.78,43.96,107.6,87.92,19.68,0.1829
ITEM0005908,ORD015800,PROD0191,2,0.15,53.71,31.35,91.31,62.7,28.61,0.3133
ITEM0005909,ORD012879,PROD0094,1,0.15,84.6,54.22,71.91,54.22,17.69,0.246
ITEM0005910,ORD015029,PROD0150,2,0.1,50.0,33.45,90.0,66.9,23.1,0.2567
ITEM0005911,ORD010502,PROD0187,1,0.0,50.0,38.83,50.0,38.83,11.17,0.2234
ITEM0005912,ORD005871,PROD0102,3,0.05,92.61,56.5,263.94,169.5,94.44,0.3578
ITEM0005913,ORD008453,PROD0198,1,0.05,112.46,92.21,106.84,92.21,14.63,0.1369
ITEM0005914,ORD012391,PROD0187,2,0.2,50.0,38.83,80.0,77.66,2.34,0.0293
ITEM0005915,ORD005279,PROD0052,1,0.15,50.0,25.63,42.5,25.63,16.87,0.3969
ITEM0005916,ORD015104,PROD0077,2,0.05,62.38,33.13,118.52,66.26,52.26,0.4409
ITEM0005917,ORD017158,PROD0122,3,0.15,58.13,30.93,148.23,92.79,55.44,0.374
ITEM0005918,ORD017593,PROD0163,2,0.2,62.95,44.91,100.72,89.82,10.9,0.1082
ITEM0005919,ORD014758,PROD0170,2,0.2,153.91,111.94,246.26,223.88,22.38,0.0909
ITEM0005920,ORD012806,PROD0014,1,0.2,60.81,40.32,48.65,40.32,8.33,0.1712
ITEM0005921,ORD006650,PROD0070,4,0.05,50.0,30.72,190.0,122.88,67.12,0.3533
ITEM0005922,ORD004123,PROD0127,1,0.2,50.0,27.26,40.0,27.26,12.74,0.3185
ITEM0005923,ORD007950,PROD0063,6,0.05,61.0,37.51,347.7,225.06,122.64,0.3527
ITEM0005924,ORD014131,PROD0095,1,0.05,50.0,39.79,47.5,39.79,7.71,0.1623
ITEM0005925,ORD016767,PROD0022,4,0.05,59.22,31.23,225.04,124.92,100.12,0.4449
ITEM0005926,ORD003906,PROD0134,3,0.05,115.97,84.08,330.51,252.24,78.27,0.2368
ITEM0005927,ORD001005,PROD0153,2,0.05,79.67,57.03,151.37,114.06,37.31,0.2465
ITEM0005928,ORD009724,PROD0066,2,0.15,72.77,37.04,123.71,74.08,49.63,0.4012
ITEM0005929,ORD001964,PROD0196,4,0.1,53.91,37.86,194.08,151.44,42.64,0.2197
ITEM0005930,ORD014522,PROD0100,1,0.1,85.81,52.2,77.23,52.2,25.03,0.3241
ITEM0005931,ORD007414,PROD0047,1,0.0,99.01,67.69,99.01,67.69,31.32,0.3163
ITEM0005932,ORD018464,PROD0199,1,0.15,50.0,27.73,42.5,27.73,14.77,0.3475
ITEM0005933,ORD001915,PROD0116,2,0.25,180.36,136.28,270.54,272.56,-2.02,-0.0075
ITEM0005934,ORD015923,PROD0176,1,0.05,242.96,158.33,230.81,158.33,72.48,0.314
ITEM0005935,ORD006019,PROD0072,2,0.05,187.3,137.9,355.87,275.8,80.07,0.225
ITEM0005936,ORD006035,PROD0165,4,0.1,50.0,38.09,180.0,152.36,27.64,0.1536
ITEM0005937,ORD011968,PROD0109,6,0.2,234.39,153.57,1125.07,921.42,203.65,0.181
ITEM0005938,ORD001177,PROD0187,5,0.0,50.0,38.83,250.0,194.15,55.85,0.2234
ITEM0005939,ORD012787,PROD0080,1,0.15,50.0,38.77,42.5,38.77,3.73,0.0878
ITEM0005940,ORD013774,PROD0176,1,0.05,242.96,158.33,230.81,158.33,72.48,0.314
ITEM0005941,ORD011598,PROD0189,1,0.05,56.6,37.28,53.77,37.28,16.49,0.3067
ITEM0005942,ORD012242,PROD0103,5,0.0,97.3,56.35,486.5,281.75,204.75,0.4209
ITEM0005943,ORD007176,PROD0096,1,0.1,156.16,78.83,140.54,78.83,61.71,0.4391
ITEM0005944,ORD000490,PROD0022,6,0.05,59.22,31.23,337.55,187.38,150.17,0.4449
ITEM0005945,ORD017148,PROD0036,2,0.05,72.1,51.47,136.99,102.94,34.05,0.2486
ITEM0005946,ORD013786,PROD0192,4,0.05,50.0,26.16,190.0,104.64,85.36,0.4493
ITEM0005947,ORD005069,PROD0131,3,0.0,50.0,30.69,150.0,92.07,57.93,0.3862
ITEM0005948,ORD019668,PROD0133,5,0.0,176.2,117.46,881.0,587.3,293.7,0.3334
ITEM0005949,ORD006003,PROD0011,6,0.25,50.0,39.39,225.0,236.34,-11.34,-0.0504
ITEM0005950,ORD009317,PROD0025,2,0.1,62.09,45.3,111.76,90.6,21.16,0.1893
ITEM0005951,ORD001196,PROD0136,1,0.1,50.0,38.39,45.0,38.39,6.61,0.1469
ITEM0005952,ORD006257,PROD0128,2,0.05,78.29,46.8,148.75,93.6,55.15,0.3708
ITEM0005953,ORD015736,PROD0025,2,0.1,62.09,45.3,111.76,90.6,21.16,0.1893
ITEM0005954,ORD007557,PROD0014,2,0.05,60.81,40.32,115.54,80.64,34.9,0.3021
ITEM0005955,ORD012648,PROD0192,2,0.1,50.0,26.16,90.0,52.32,37.68,0.4187
ITEM0005956,ORD004709,PROD0111,2,0.05,209.98,139.44,398.96,278.88,120.08,0.301
ITEM0005957,ORD015468,PROD0003,2,0.2,117.9,89.08,188.64,178.16,10.48,0.0556
ITEM0005958,ORD012455,PROD0081,3,0.05,54.53,33.12,155.41,99.36,56.05,0.3607
ITEM0005959,ORD000379,PROD0091,1,0.0,147.87,76.33,147.87,76.33,71.54,0.4838
ITEM0005960,ORD011019,PROD0014,1,0.3,60.81,40.32,42.57,40.32,2.25,0.0528
ITEM0005961,ORD009317,PROD0033,3,0.0,50.0,27.08,150.0,81.24,68.76,0.4584
ITEM0005962,ORD011154,PROD0037,1,0.0,50.0,32.44,50.0,32.44,17.56,0.3512
ITEM0005963,ORD017717,PROD0113,6,0.0,92.79,52.66,556.74,315.96,240.78,0.4325
ITEM0005964,ORD003581,PROD0019,1,0.2,50.0,26.99,40.0,26.99,13.01,0.3253
ITEM0005965,ORD015803,PROD0013,1,0.15,114.05,62.92,96.94,62.92,34.02,0.351
ITEM0005966,ORD002751,PROD0011,1,0.1,50.0,39.39,45.0,39.39,5.61,0.1247
ITEM0005967,ORD011771,PROD0074,3,0.15,50.0,37.11,127.5,111.33,16.17,0.1268
ITEM0005968,ORD006696,PROD0127,1,0.05,50.0,27.26,47.5,27.26,20.24,0.4261
ITEM0005969,ORD006990,PROD0180,2,0.15,50.0,27.92,85.0,55.84,29.16,0.3431
ITEM0005970,ORD006089,PROD0189,1,0.0,56.6,37.28,56.6,37.28,19.32,0.3413
ITEM0005971,ORD001029,PROD0131,3,0.05,50.0,30.69,142.5,92.07,50.43,0.3539
ITEM0005972,ORD014154,PROD0045,4,0.15,50.0,33.6,170.0,134.4,35.6,0.2094
ITEM0005973,ORD014415,PROD0002,5,0.2,56.06,28.74,224.24,143.7,80.54,0.3592
ITEM0005974,ORD002249,PROD0109,5,0.05,234.39,153.57,1113.35,767.85,345.5,0.3103
ITEM0005975,ORD002321,PROD0138,6,0.1,168.35,131.12,909.09,786.72,122.37,0.1346
ITEM0005976,ORD006384,PROD0191,1,0.3,53.71,31.35,37.6,31.35,6.25,0.1662
ITEM0005977,ORD013105,PROD0130,3,0.15,50.0,27.31,127.5,81.93,45.57,0.3574
ITEM0005978,ORD006407,PROD0020,1,0.05,128.34,64.99,121.92,64.99,56.93,0.467
ITEM0005979,ORD017250,PROD0061,1,0.0,69.3,43.84,69.3,43.84,25.46,0.3674
ITEM0005980,ORD002669,PROD0144,3,0.1,50.0,26.05,135.0,78.15,56.85,0.4211
ITEM0005981,ORD011733,PROD0094,2,0.25,84.6,54.22,126.9,108.44,18.46,0.1455
ITEM0005982,ORD000247,PROD0159,5,0.05,93.32,51.69,443.27,258.45,184.82,0.4169
ITEM0005983,ORD013866,PROD0160,1,0.05,426.79,220.08,405.45,220.08,185.37,0.4572
ITEM0005984,ORD010509,PROD0135,1,0.2,87.37,53.75,69.9,53.75,16.15,0.231
ITEM0005985,ORD001609,PROD0197,1,0.0,110.11,67.58,110.11,67.58,42.53,0.3863
ITEM0005986,ORD017752,PROD0122,1,0.1,58.13,30.93,52.32,30.93,21.39,0.4088
ITEM0005987,ORD018688,PROD0002,1,0.05,56.06,28.74,53.26,28.74,24.52,0.4604
ITEM0005988,ORD019870,PROD0179,2,0.25,128.35,98.71,192.52,197.42,-4.9,-0.0254
ITEM0005989,ORD012854,PROD0038,5,0.3,242.25,132.52,847.88,662.6,185.27,0.2185
ITEM0005990,ORD016272,PROD0022,2,0.05,59.22,31.23,112.52,62.46,50.06,0.4449
ITEM0005991,ORD014883,PROD0200,1,0.1,50.0,30.45,45.0,30.45,14.55,0.3233
ITEM0005992,ORD005202,PROD0053,2,0.1,114.22,88.86,205.6,177.72,27.88,0.1356
ITEM0005993,ORD002683,PROD0198,3,0.15,112.46,92.21,286.77,276.63,10.14,0.0354
ITEM0005994,ORD017631,PROD0169,2,0.05,163.46,127.47,310.57,254.94,55.63,0.1791
ITEM0005995,ORD005900,PROD0081,3,0.2,54.53,33.12,130.87,99.36,31.51,0.2408
ITEM0005996,ORD000023,PROD0016,2,0.1,96.92,64.28,174.46,128.56,45.9,0.2631
ITEM0005997,ORD006397,PROD0187,2,0.0,50.0,38.83,100.0,77.66,22.34,0.2234
ITEM0005998,ORD017836,PROD0047,4,0.05,99.01,67.69,376.24,270.76,105.48,0.2803
ITEM0005999,ORD001273,PROD0125,2,0.05,315.84,254.61,600.1,509.22,90.88,0.1514
ITEM0006000,ORD005508,PROD0183,5,0.05,87.79,51.76,417.0,258.8,158.2,0.3794
ITEM0006001,ORD013139,PROD0051,4,0.0,73.58,45.58,294.32,182.32,112.0,0.3805
ITEM0006002,ORD019749,PROD0052,4,0.05,50.0,25.63,190.0,102.52,87.48,0.4604
ITEM0006003,ORD016925,PROD0029,3,0.1,62.56,50.25,168.91,150.75,18.16,0.1075
ITEM0006004,ORD013292,PROD0077,2,0.1,62.38,33.13,112.28,66.26,46.02,0.4099
ITEM0006005,ORD005948,PROD0043,1,0.05,50.0,29.9,47.5,29.9,17.6,0.3705
ITEM0006006,ORD000657,PROD0123,1,0.15,50.0,26.96,42.5,26.96,15.54,0.3656
ITEM0006007,ORD006053,PROD0038,4,0.05,242.25,132.52,920.55,530.08,390.47,0.4242
ITEM0006008,ORD012828,PROD0107,1,0.05,51.05,30.21,48.5,30.21,18.29,0.3771
ITEM0006009,ORD005252,PROD0019,4,0.15,50.0,26.99,170.0,107.96,62.04,0.3649
ITEM0006010,ORD013772,PROD0085,1,0.0,67.54,54.5,67.54,54.5,13.04,0.1931
ITEM0006011,ORD003314,PROD0008,1,0.2,78.39,39.25,62.71,39.25,23.46,0.3741
ITEM0006012,ORD010986,PROD0040,3,0.05,50.0,30.64,142.5,91.92,50.58,0.3549
ITEM0006013,ORD016306,PROD0096,3,0.0,156.16,78.83,468.48,236.49,231.99,0.4952
ITEM0006014,ORD013942,PROD0042,1,0.1,50.0,40.33,45.0,40.33,4.67,0.1038
ITEM0006015,ORD007172,PROD0068,1,0.0,50.0,40.85,50.0,40.85,9.15,0.183
ITEM0006016,ORD010074,PROD0161,2,0.15,70.13,57.38,119.22,114.76,4.46,0.0374
ITEM0006017,ORD002436,PROD0057,1,0.1,85.82,49.99,77.24,49.99,27.25,0.3528
ITEM0006018,ORD003682,PROD0128,1,0.25,78.29,46.8,58.72,46.8,11.92,0.203
ITEM0006019,ORD012586,PROD0137,2,0.0,50.0,31.74,100.0,63.48,36.52,0.3652
ITEM0006020,ORD008125,PROD0015,1,0.2,102.68,79.73,82.14,79.73,2.41,0.0294
ITEM0006021,ORD018516,PROD0067,5,0.15,67.01,47.53,284.79,237.65,47.14,0.1655
ITEM0006022,ORD007803,PROD0188,1,0.1,50.0,32.31,45.0,32.31,12.69,0.282
ITEM0006023,ORD013340,PROD0117,1,0.05,64.18,38.73,60.97,38.73,22.24,0.3648
ITEM0006024,ORD002956,PROD0112,1,0.1,93.66,64.72,84.29,64.72,19.57,0.2322
ITEM0006025,ORD001114,PROD0169,5,0.1,163.46,127.47,735.57,637.35,98.22,0.1335
ITEM0006026,ORD015737,PROD0180,2,0.1,50.0,27.92,90.0,55.84,34.16,0.3796
ITEM0006027,ORD016127,PROD0127,1,0.15,50.0,27.26,42.5,27.26,15.24,0.3586
ITEM0006028,ORD019007,PROD0153,4,0.0,79.67,57.03,318.68,228.12,90.56,0.2842
ITEM0006029,ORD016515,PROD0185,1,0.0,50.0,30.06,50.0,30.06,19.94,0.3988
ITEM0006030,ORD003755,PROD0151,3,0.0,298.38,204.27,895.14,612.81,282.33,0.3154
ITEM0006031,ORD007060,PROD0083,4,0.1,140.64,74.78,506.3,299.12,207.18,0.4092
ITEM0006032,ORD016849,PROD0144,4,0.05,50.0,26.05,190.0,104.2,85.8,0.4516
ITEM0006033,ORD012672,PROD0061,2,0.0,69.3,43.84,138.6,87.68,50.92,0.3674
ITEM0006034,ORD009668,PROD0197,2,0.0,110.11,67.58,220.22,135.16,85.06,0.3863
ITEM0006035,ORD009762,PROD0133,2,0.05,176.2,117.46,334.78,234.92,99.86,0.2983
ITEM0006036,ORD014905,PROD0112,2,0.0,93.66,64.72,187.32,129.44,57.88,0.309
ITEM0006037,ORD015896,PROD0039,3,0.1,145.43,104.53,392.66,313.59,79.07,0.2014
ITEM0006038,ORD009407,PROD0134,1,0.15,115.97,84.08,98.57,84.08,14.49,0.147
ITEM0006039,ORD019144,PROD0053,1,0.0,114.22,88.86,114.22,88.86,25.36,0.222
ITEM0006040,ORD014273,PROD0175,1,0.05,54.14,42.82,51.43,42.82,8.61,0.1675
ITEM0006041,ORD008572,PROD0158,3,0.0,73.52,40.03,220.56,120.09,100.47,0.4555
ITEM0006042,ORD016526,PROD0002,2,0.15,56.06,28.74,95.3,57.48,37.82,0.3969
ITEM0006043,ORD009353,PROD0138,1,0.05,168.35,131.12,159.93,131.12,28.81,0.1802
ITEM0006044,ORD005435,PROD0118,2,0.05,277.1,170.43,526.49,340.86,185.63,0.3526
ITEM0006045,ORD019043,PROD0153,1,0.1,79.67,57.03,71.7,57.03,14.67,0.2046
ITEM0006046,ORD017092,PROD0027,1,0.0,55.97,35.48,55.97,35.48,20.49,0.3661
ITEM0006047,ORD016085,PROD0196,2,0.0,53.91,37.86,107.82,75.72,32.1,0.2977
ITEM0006048,ORD008878,PROD0120,4,0.1,50.0,34.57,180.0,138.28,41.72,0.2318
ITEM0006049,ORD008445,PROD0091,1,0.05,147.87,76.33,140.48,76.33,64.15,0.4566
ITEM0006050,ORD015857,PROD0046,5,0.1,50.0,37.66,225.0,188.3,36.7,0.1631
ITEM0006051,ORD006223,PROD0163,1,0.25,62.95,44.91,47.21,44.91,2.3,0.0488
ITEM0006052,ORD003490,PROD0090,4,0.2,50.0,39.53,160.0,158.12,1.88,0.0117
ITEM0006053,ORD011741,PROD0128,1,0.0,78.29,46.8,78.29,46.8,31.49,0.4022
ITEM0006054,ORD005934,PROD0098,1,0.05,50.0,39.15,47.5,39.15,8.35,0.1758
ITEM0006055,ORD018348,PROD0058,2,0.05,50.0,34.87,95.0,69.74,25.26,0.2659
ITEM0006056,ORD014679,PROD0078,1,0.1,50.0,29.16,45.0,29.16,15.84,0.352
ITEM0006057,ORD018085,PROD0038,1,0.15,242.25,132.52,205.91,132.52,73.39,0.3564
ITEM0006058,ORD001243,PROD0120,2,0.25,50.0,34.57,75.0,69.14,5.86,0.0781
ITEM0006059,ORD003230,PROD0145,2,0.15,206.36,110.58,350.81,221.16,129.65,0.3696
ITEM0006060,ORD004231,PROD0016,3,0.0,96.92,64.28,290.76,192.84,97.92,0.3368
ITEM0006061,ORD002685,PROD0059,3,0.05,90.74,69.09,258.61,207.27,51.34,0.1985
ITEM0006062,ORD001550,PROD0191,2,0.15,53.71,31.35,91.31,62.7,28.61,0.3133
ITEM0006063,ORD018041,PROD0175,2,0.0,54.14,42.82,108.28,85.64,22.64,0.2091
ITEM0006064,ORD013892,PROD0080,1,0.1,50.0,38.77,45.0,38.77,6.23,0.1384
ITEM0006065,ORD013376,PROD0091,6,0.2,147.87,76.33,709.78,457.98,251.8,0.3548
ITEM0006066,ORD016441,PROD0010,3,0.0,50.0,33.68,150.0,101.04,48.96,0.3264
ITEM0006067,ORD005446,PROD0105,2,0.05,94.39,65.45,179.34,130.9,48.44,0.2701
ITEM0006068,ORD003434,PROD0198,1,0.1,112.46,92.21,101.21,92.21,9.0,0.089
ITEM0006069,ORD005647,PROD0022,2,0.1,59.22,31.23,106.6,62.46,44.14,0.414
ITEM0006070,ORD011138,PROD0024,1,0.05,134.86,95.09,128.12,95.09,33.03,0.2578
ITEM0006071,ORD009608,PROD0092,4,0.05,72.3,36.65,274.74,146.6,128.14,0.4664
ITEM0006072,ORD010458,PROD0067,3,0.05,67.01,47.53,190.98,142.59,48.39,0.2534
ITEM0006073,ORD016980,PROD0074,1,0.2,50.0,37.11,40.0,37.11,2.89,0.0723
ITEM0006074,ORD011111,PROD0124,5,0.2,50.0,40.87,200.0,204.35,-4.35,-0.0217
ITEM0006075,ORD002314,PROD0063,2,0.2,61.0,37.51,97.6,75.02,22.58,0.2314
ITEM0006076,ORD003683,PROD0182,1,0.2,104.37,64.95,83.5,64.95,18.55,0.2221
ITEM0006077,ORD011836,PROD0179,1,0.0,128.35,98.71,128.35,98.71,29.64,0.2309
ITEM0006078,ORD016933,PROD0056,1,0.1,135.33,86.25,121.8,86.25,35.55,0.2919
ITEM0006079,ORD001372,PROD0033,2,0.2,50.0,27.08,80.0,54.16,25.84,0.323
ITEM0006080,ORD006407,PROD0100,5,0.1,85.81,52.2,386.15,261.0,125.15,0.3241
ITEM0006081,ORD019826,PROD0021,4,0.0,105.02,61.73,420.08,246.92,173.16,0.4122
ITEM0006082,ORD004878,PROD0090,5,0.2,50.0,39.53,200.0,197.65,2.35,0.0117
ITEM0006083,ORD000792,PROD0179,4,0.3,128.35,98.71,359.38,394.84,-35.46,-0.0987
ITEM0006084,ORD012285,PROD0116,3,0.1,180.36,136.28,486.97,408.84,78.13,0.1604
ITEM0006085,ORD015945,PROD0162,2,0.1,50.0,27.15,90.0,54.3,35.7,0.3967
ITEM0006086,ORD010505,PROD0138,3,0.1,168.35,131.12,454.54,393.36,61.18,0.1346
ITEM0006087,ORD004645,PROD0017,2,0.1,50.0,30.6,90.0,61.2,28.8,0.32
ITEM0006088,ORD008908,PROD0087,3,0.2,50.93,25.51,122.23,76.53,45.7,0.3739
ITEM0006089,ORD010358,PROD0139,3,0.15,101.12,67.56,257.86,202.68,55.18,0.214
ITEM0006090,ORD006973,PROD0119,2,0.2,79.18,43.33,126.69,86.66,40.03,0.316
ITEM0006091,ORD017824,PROD0021,2,0.15,105.02,61.73,178.53,123.46,55.07,0.3085
ITEM0006092,ORD001612,PROD0015,4,0.2,102.68,79.73,328.58,318.92,9.66,0.0294
ITEM0006093,ORD013442,PROD0019,2,0.1,50.0,26.99,90.0,53.98,36.02,0.4002
ITEM0006094,ORD012643,PROD0163,2,0.15,62.95,44.91,107.02,89.82,17.2,0.1607
ITEM0006095,ORD016910,PROD0073,2,0.1,80.71,55.87,145.28,111.74,33.54,0.2309
ITEM0006096,ORD002948,PROD0163,2,0.0,62.95,44.91,125.9,89.82,36.08,0.2866
ITEM0006097,ORD002819,PROD0087,1,0.05,50.93,25.51,48.38,25.51,22.87,0.4728
ITEM0006098,ORD012185,PROD0086,2,0.0,50.0,33.24,100.0,66.48,33.52,0.3352
ITEM0006099,ORD010083,PROD0018,1,0.05,60.46,33.1,57.44,33.1,24.34,0.4237
ITEM0006100,ORD002354,PROD0134,2,0.15,115.97,84.08,197.15,168.16,28.99,0.147
ITEM0006101,ORD002845,PROD0001,4,0.0,58.57,35.68,234.28,142.72,91.56,0.3908
ITEM0006102,ORD019593,PROD0132,3,0.25,50.0,38.76,112.5,116.28,-3.78,-0.0336
ITEM0006103,ORD010868,PROD0061,2,0.05,69.3,43.84,131.67,87.68,43.99,0.3341
ITEM0006104,ORD011055,PROD0023,1,0.05,92.48,70.69,87.86,70.69,17.17,0.1954
ITEM0006105,ORD016660,PROD0001,2,0.0,58.57,35.68,117.14,71.36,45.78,0.3908
ITEM0006106,ORD019595,PROD0131,3,0.0,50.0,30.69,150.0,92.07,57.93,0.3862
ITEM0006107,ORD007572,PROD0108,2,0.0,50.0,27.71,100.0,55.42,44.58,0.4458
ITEM0006108,ORD018822,PROD0043,3,0.05,50.0,29.9,142.5,89.7,52.8,0.3705
ITEM0006109,ORD008494,PROD0130,2,0.3,50.0,27.31,70.0,54.62,15.38,0.2197
ITEM0006110,ORD015356,PROD0005,2,0.05,50.0,32.02,95.0,64.04,30.96,0.3259
ITEM0006111,ORD000086,PROD0137,2,0.0,50.0,31.74,100.0,63.48,36.52,0.3652
